1c. LEA ID,awarded_q,awarded_method,applied_q,applied_method,interest_q,interest_method,order_q,delivered_q,operating_q,award_to_order_q,order_to_delivered_q,delivered_to_operating_q,award_to_operating_q
400782,,unknown,,unknown,,unknown,,,,,,,
400783,,unknown,,unknown,,unknown,,,,,,,
400785,,unknown,,unknown,,unknown,,,,,,,
400786,,unknown,,unknown,,unknown,,,,,,,
400787,,unknown,,unknown,,unknown,,,,,,,
400788,,unknown,,unknown,,unknown,,,,,,,
400789,,unknown,,unknown,,unknown,,,,,,,
400790,,unknown,,unknown,,unknown,,,,,,,
400792,,unknown,,unknown,,unknown,,,,,,,
400793,,unknown,,unknown,,unknown,,,,,,,
400794,,unknown,,unknown,,unknown,,,,,,,
400797,,unknown,,unknown,,unknown,,,,,,,
400798,,unknown,,unknown,,unknown,,,,,,,
400799,,unknown,,unknown,,unknown,,,,,,,
400800,,unknown,,unknown,,unknown,,,,,,,
400801,,unknown,,unknown,,unknown,,,,,,,
400802,,unknown,,unknown,,unknown,,,,,,,
400803,,unknown,,unknown,,unknown,,,,,,,
400805,,unknown,,unknown,,unknown,,,,,,,
400807,,unknown,,unknown,,unknown,,,,,,,
400810,,unknown,,unknown,,unknown,,,,,,,
400814,,unknown,,unknown,,unknown,,,,,,,
400815,,unknown,,unknown,,unknown,,,,,,,
400816,,unknown,,unknown,,unknown,,,,,,,
400817,,unknown,,unknown,,unknown,,,,,,,
400818,,unknown,,unknown,,unknown,,,,,,,
400819,,unknown,,unknown,,unknown,,,,,,,
400820,,unknown,,unknown,,unknown,,,,,,,
400821,,unknown,,unknown,,unknown,,,,,,,
400822,,unknown,,unknown,,unknown,,,,,,,
400823,,unknown,,unknown,,unknown,,,,,,,
400824,,unknown,,unknown,,unknown,,,,,,,
400827,,unknown,,unknown,,unknown,,,,,,,
400828,,unknown,,unknown,,unknown,,,,,,,
400829,,unknown,,unknown,,unknown,,,,,,,
400830,,unknown,,unknown,,unknown,,,,,,,
400831,,unknown,,unknown,,unknown,,,,,,,
400832,,unknown,,unknown,,unknown,,,,,,,
400833,,unknown,,unknown,,unknown,,,,,,,
400834,,unknown,,unknown,,unknown,,,,,,,
400835,,unknown,,unknown,,unknown,,,,,,,
400837,,unknown,,unknown,,unknown,,,,,,,
400838,,unknown,,unknown,,unknown,,,,,,,
400839,,unknown,,unknown,,unknown,,,,,,,
400840,,unknown,,unknown,,unknown,,,,,,,
400841,,unknown,,unknown,,unknown,,,,,,,
400842,,unknown,,unknown,,unknown,,,,,,,
400843,,unknown,,unknown,,unknown,,,,,,,
400844,,unknown,,unknown,,unknown,,,,,,,
400845,,unknown,,unknown,,unknown,,,,,,,
400846,,unknown,,unknown,,unknown,,,,,,,
400847,,unknown,,unknown,,unknown,,,,,,,
400849,,unknown,,unknown,,unknown,,,,,,,
400850,,unknown,,unknown,,unknown,,,,,,,
400851,,unknown,,unknown,,unknown,,,,,,,
400852,,unknown,,unknown,,unknown,,,,,,,
400853,,unknown,,unknown,,unknown,,,,,,,
400855,,unknown,,unknown,,unknown,,,,,,,
400857,,unknown,,unknown,,unknown,,,,,,,
400858,,unknown,,unknown,,unknown,,,,,,,
400859,,unknown,,unknown,,unknown,,,,,,,
400861,,unknown,,unknown,,unknown,,,,,,,
400863,,unknown,,unknown,,unknown,,,,,,,
400864,,unknown,,unknown,,unknown,,,,,,,
400866,,unknown,,unknown,,unknown,,,,,,,
400867,,unknown,,unknown,,unknown,,,,,,,
400870,,unknown,,unknown,,unknown,,,,,,,
400871,,unknown,,unknown,,unknown,,,,,,,
400872,,unknown,,unknown,,unknown,,,,,,,
400873,,unknown,,unknown,,unknown,,,,,,,
400875,,unknown,,unknown,,unknown,,,,,,,
400876,,unknown,,unknown,,unknown,,,,,,,
400877,,unknown,,unknown,,unknown,,,,,,,
400878,,unknown,,unknown,,unknown,,,,,,,
400879,,unknown,,unknown,,unknown,,,,,,,
400880,,unknown,,unknown,,unknown,,,,,,,
400881,,unknown,,unknown,,unknown,,,,,,,
400882,,unknown,,unknown,,unknown,,,,,,,
400884,,unknown,,unknown,,unknown,,,,,,,
400885,,unknown,,unknown,,unknown,,,,,,,
400886,,unknown,,unknown,,unknown,,,,,,,
400887,,unknown,,unknown,,unknown,,,,,,,
400888,,unknown,,unknown,,unknown,,,,,,,
400890,,unknown,,unknown,,unknown,,,,,,,
400891,,unknown,,unknown,,unknown,,,,,,,
400892,,unknown,,unknown,,unknown,,,,,,,
400893,,unknown,,unknown,,unknown,,,,,,,
400894,,unknown,,unknown,,unknown,,,,,,,
400895,,unknown,,unknown,,unknown,,,,,,,
400897,,unknown,,unknown,,unknown,,,,,,,
400898,,unknown,,unknown,,unknown,,,,,,,
400899,,unknown,,unknown,,unknown,,,,,,,
400900,,unknown,,unknown,,unknown,,,,,,,
400902,,unknown,,unknown,,unknown,,,,,,,
400903,,unknown,,unknown,,unknown,,,,,,,
400904,,unknown,,unknown,,unknown,,,,,,,
400905,,unknown,,unknown,,unknown,,,,,,,
400907,,unknown,,unknown,,unknown,,,,,,,
400909,,unknown,,unknown,,unknown,,,,,,,
400910,,unknown,,unknown,,unknown,,,,,,,
400911,,unknown,,unknown,,unknown,,,,,,,
400912,,unknown,,unknown,,unknown,,,,,,,
400913,,unknown,,unknown,,unknown,,,,,,,
400914,,unknown,,unknown,,unknown,,,,,,,
400915,,unknown,,unknown,,unknown,,,,,,,
400916,,unknown,,unknown,,unknown,,,,,,,
400918,,unknown,,unknown,,unknown,,,,,,,
400919,,unknown,,unknown,,unknown,,,,,,,
400920,,unknown,,unknown,,unknown,,,,,,,
400921,,unknown,,unknown,,unknown,,,,,,,
400922,,unknown,,unknown,,unknown,,,,,,,
400924,,unknown,,unknown,,unknown,,,,,,,
400925,,unknown,,unknown,,unknown,,,,,,,
400926,,unknown,,unknown,,unknown,,,,,,,
400927,,unknown,,unknown,,unknown,,,,,,,
400929,,unknown,,unknown,,unknown,,,,,,,
400930,,unknown,,unknown,,unknown,,,,,,,
400933,,unknown,,unknown,,unknown,,,,,,,
400934,,unknown,,unknown,,unknown,,,,,,,
400936,,unknown,,unknown,,unknown,,,,,,,
400937,,unknown,,unknown,,unknown,,,,,,,
400939,,unknown,,unknown,,unknown,,,,,,,
400940,,unknown,,unknown,,unknown,,,,,,,
400941,,unknown,,unknown,,unknown,,,,,,,
400942,,unknown,,unknown,,unknown,,,,,,,
400943,,unknown,,unknown,,unknown,,,,,,,
400944,,unknown,,unknown,,unknown,,,,,,,
400945,,unknown,,unknown,,unknown,,,,,,,
400946,,unknown,,unknown,,unknown,,,,,,,
400947,,unknown,,unknown,,unknown,,,,,,,
400948,,unknown,,unknown,,unknown,,,,,,,
400950,,unknown,,unknown,,unknown,,,,,,,
400951,,unknown,,unknown,,unknown,,,,,,,
400952,,unknown,,unknown,,unknown,,,,,,,
400953,,unknown,,unknown,,unknown,,,,,,,
400954,,unknown,,unknown,,unknown,,,,,,,
400955,,unknown,,unknown,,unknown,,,,,,,
400956,,unknown,,unknown,,unknown,,,,,,,
400958,,unknown,,unknown,,unknown,,,,,,,
400959,,unknown,,unknown,,unknown,,,,,,,
400960,,unknown,,unknown,,unknown,,,,,,,
400961,,unknown,,unknown,,unknown,,,,,,,
400962,,unknown,,unknown,,unknown,,,,,,,
400963,,unknown,,unknown,,unknown,,,,,,,
400964,,unknown,,unknown,,unknown,,,,,,,
400965,,unknown,,unknown,,unknown,,,,,,,
400966,,unknown,,unknown,,unknown,,,,,,,
400967,,unknown,,unknown,,unknown,,,,,,,
400968,,unknown,,unknown,,unknown,,,,,,,
400969,,unknown,,unknown,,unknown,,,,,,,
400970,,unknown,,unknown,,unknown,,,,,,,
400972,,unknown,,unknown,,unknown,,,,,,,
400973,,unknown,,unknown,,unknown,,,,,,,
400975,,unknown,,unknown,,unknown,,,,,,,
400976,,unknown,,unknown,,unknown,,,,,,,
400977,,unknown,,unknown,,unknown,,,,,,,
400978,,unknown,,unknown,,unknown,,,,,,,
400980,,unknown,,unknown,,unknown,,,,,,,
400981,,unknown,,unknown,,unknown,,,,,,,
400982,,unknown,,unknown,,unknown,,,,,,,
400983,,unknown,,unknown,,unknown,,,,,,,
400984,,unknown,,unknown,,unknown,,,,,,,
400985,,unknown,,unknown,,unknown,,,,,,,
400986,,unknown,,unknown,,unknown,,,,,,,
400987,,unknown,,unknown,,unknown,,,,,,,
400988,,unknown,,unknown,,unknown,,,,,,,
400989,,unknown,,unknown,,unknown,,,,,,,
400990,,unknown,,unknown,,unknown,,,,,,,
400991,,unknown,,unknown,,unknown,,,,,,,
400992,,unknown,,unknown,,unknown,,,,,,,
400996,,unknown,,unknown,,unknown,,,,,,,
400997,,unknown,,unknown,,unknown,,,,,,,
400998,,unknown,,unknown,,unknown,,,,,,,
400999,,unknown,,unknown,,unknown,,,,,,,
401000,,unknown,,unknown,,unknown,,,,,,,
401002,,unknown,,unknown,,unknown,,,,,,,
401003,,unknown,,unknown,,unknown,,,,,,,
401004,,unknown,,unknown,,unknown,,,,,,,
401005,,unknown,,unknown,,unknown,,,,,,,
401006,,unknown,,unknown,,unknown,,,,,,,
401007,,unknown,,unknown,,unknown,,,,,,,
401008,,unknown,,unknown,,unknown,,,,,,,
401009,,unknown,,unknown,,unknown,,,,,,,
401010,,unknown,,unknown,,unknown,,,,,,,
401011,,unknown,,unknown,,unknown,,,,,,,
401012,,unknown,,unknown,,unknown,,,,,,,
401013,,unknown,,unknown,,unknown,,,,,,,
401014,,unknown,,unknown,,unknown,,,,,,,
401015,,unknown,,unknown,,unknown,,,,,,,
401016,,unknown,,unknown,,unknown,,,,,,,
401050,,unknown,,unknown,,unknown,,,,,,,
401080,,unknown,,unknown,,unknown,,,,,,,
401160,,unknown,,unknown,,unknown,,,,,,,
401180,,unknown,,unknown,,unknown,,,,,,,
401230,,unknown,,unknown,,unknown,,,,,,,
3500060,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
401290,,unknown,,unknown,,unknown,,,,,,,
401330,,unknown,,unknown,,unknown,,,,,,,
401380,,unknown,,unknown,,unknown,,,,,,,
401410,,unknown,,unknown,,unknown,,,,,,,
401460,,unknown,,unknown,,unknown,,,,,,,
401500,,unknown,,unknown,,unknown,,,,,,,
401600,,unknown,,unknown,,unknown,,,,,,,
401650,,unknown,,unknown,,unknown,,,,,,,
2602160,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2023Q3,2023Q3,,,0.0,3.0
34ALDIN,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q3,2023Q2,2023Q2,3.0,3.0,0.0,6.0
401740,,unknown,,unknown,,unknown,,,,,,,
401760,,unknown,,unknown,,unknown,,,,,,,
3602670,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q3,2023Q4,2024Q1,3.0,1.0,1.0,5.0
5100120,2020Q1,exact,2019Q3,backcast_award_minus_2q,2019Q2,from_applied_minus_1q,2020Q4,2021Q4,2022Q1,3.0,4.0,1.0,8.0
401920,,unknown,,unknown,,unknown,,,,,,,
600153,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
402130,,unknown,,unknown,,unknown,,,,,,,
402190,,unknown,,unknown,,unknown,,,,,,,
402220,,unknown,,unknown,,unknown,,,,,,,
402250,,unknown,,unknown,,unknown,,,,,,,
4807830,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
402370,,unknown,,unknown,,unknown,,,,,,,
402400,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
601950,2018Q2,exact,2017Q4,backcast_award_minus_2q,2017Q3,from_applied_minus_1q,2019Q1,2020Q2,2020Q4,3.0,5.0,2.0,10.0
402460,,unknown,,unknown,,unknown,,,,,,,
402480,,unknown,,unknown,,unknown,,,,,,,
402490,,unknown,,unknown,,unknown,,,,,,,
402530,,unknown,,unknown,,unknown,,,,,,,
402600,,unknown,,unknown,,unknown,,,,,,,
402690,,unknown,,unknown,,unknown,,,,,,,
402740,,unknown,,unknown,,unknown,,,,,,,
402760,,unknown,,unknown,,unknown,,,,,,,
402790,,unknown,,unknown,,unknown,,,,,,,
402820,,unknown,,unknown,,unknown,,,,,,,
2400030,2024Q2,exact,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
402920,,unknown,,unknown,,unknown,,,,,,,
2602520,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
403040,,unknown,,unknown,,unknown,,,,,,,
403060,,unknown,,unknown,,unknown,,,,,,,
403080,,unknown,,unknown,,unknown,,,,,,,
403150,,unknown,,unknown,,unknown,,,,,,,
403200,,unknown,,unknown,,unknown,,,,,,,
403240,,unknown,,unknown,,unknown,,,,,,,
403290,,unknown,,unknown,,unknown,,,,,,,
403310,,unknown,,unknown,,unknown,,,,,,,
403400,,unknown,,unknown,,unknown,,,,,,,
403420,,unknown,,unknown,,unknown,,,,,,,
403450,,unknown,,unknown,,unknown,,,,,,,
403500,,unknown,,unknown,,unknown,,,,,,,
403550,,unknown,,unknown,,unknown,,,,,,,
403660,,unknown,,unknown,,unknown,,,,,,,
403730,,unknown,,unknown,,unknown,,,,,,,
403780,,unknown,,unknown,,unknown,,,,,,,
403820,,unknown,,unknown,,unknown,,,,,,,
403860,,unknown,,unknown,,unknown,,,,,,,
403870,,unknown,,unknown,,unknown,,,,,,,
403900,,unknown,,unknown,,unknown,,,,,,,
403950,,unknown,,unknown,,unknown,,,,,,,
502250,2023Q1,exact,2022Q3,backcast_award_minus_2q,2022Q2,from_applied_minus_1q,2023Q2,2024Q1,2024Q1,1.0,3.0,0.0,4.0
403990,,unknown,,unknown,,unknown,,,,,,,
5500180,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
404060,,unknown,,unknown,,unknown,,,,,,,
404170,,unknown,,unknown,,unknown,,,,,,,
404200,,unknown,,unknown,,unknown,,,,,,,
404230,,unknown,,unknown,,unknown,,,,,,,
404280,,unknown,,unknown,,unknown,,,,,,,
601943,2020Q3,exact,2020Q1,backcast_award_minus_2q,2019Q4,from_applied_minus_1q,2021Q2,nanQnan,nanQnan,3.0,,,
404320,,unknown,,unknown,,unknown,,,,,,,
404380,,unknown,,unknown,,unknown,,,,,,,
404410,,unknown,,unknown,,unknown,,,,,,,
502280,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q2,2024Q2,,,0.0,6.0
602070,2020Q3,exact,2020Q1,backcast_award_minus_2q,2019Q4,from_applied_minus_1q,2021Q2,2022Q3,2022Q4,3.0,5.0,1.0,9.0
404530,,unknown,,unknown,,unknown,,,,,,,
404570,,unknown,,unknown,,unknown,,,,,,,
404630,,unknown,,unknown,,unknown,,,,,,,
404720,,unknown,,unknown,,unknown,,,,,,,
404770,,unknown,,unknown,,unknown,,,,,,,
404820,,unknown,,unknown,,unknown,,,,,,,
404860,,unknown,,unknown,,unknown,,,,,,,
404920,,unknown,,unknown,,unknown,,,,,,,
602450,2020Q4,exact,2020Q2,backcast_award_minus_2q,2020Q1,from_applied_minus_1q,2021Q3,2022Q4,2023Q1,3.0,5.0,1.0,9.0
405030,,unknown,,unknown,,unknown,,,,,,,
405070,,unknown,,unknown,,unknown,,,,,,,
405100,,unknown,,unknown,,unknown,,,,,,,
3904684,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
405220,,unknown,,unknown,,unknown,,,,,,,
405320,,unknown,,unknown,,unknown,,,,,,,
405340,,unknown,,unknown,,unknown,,,,,,,
405360,,unknown,,unknown,,unknown,,,,,,,
405400,,unknown,,unknown,,unknown,,,,,,,
405430,,unknown,,unknown,,unknown,,,,,,,
405460,,unknown,,unknown,,unknown,,,,,,,
405500,,unknown,,unknown,,unknown,,,,,,,
405530,,unknown,,unknown,,unknown,,,,,,,
405640,,unknown,,unknown,,unknown,,,,,,,
1703690,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q2,2023Q2,0.0,2.0,0.0,2.0
405730,,unknown,,unknown,,unknown,,,,,,,
405760,,unknown,,unknown,,unknown,,,,,,,
405820,,unknown,,unknown,,unknown,,,,,,,
405850,,unknown,,unknown,,unknown,,,,,,,
405880,,unknown,,unknown,,unknown,,,,,,,
5100180,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2023Q2,2023Q2,2.0,0.0,0.0,2.0
405980,,unknown,,unknown,,unknown,,,,,,,
406000,,unknown,,unknown,,unknown,,,,,,,
6000030,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2024Q1,2024Q1,2.0,3.0,0.0,5.0
406070,,unknown,,unknown,,unknown,,,,,,,
406120,,unknown,,unknown,,unknown,,,,,,,
406150,,unknown,,unknown,,unknown,,,,,,,
406210,,unknown,,unknown,,unknown,,,,,,,
406250,,unknown,,unknown,,unknown,,,,,,,
2501890,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q4,2023Q4,1.0,3.0,0.0,4.0
5100210,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q2,2022Q3,2022Q3,2.0,1.0,0.0,3.0
406360,,unknown,,unknown,,unknown,,,,,,,
406440,,unknown,,unknown,,unknown,,,,,,,
406510,,unknown,,unknown,,unknown,,,,,,,
406580,,unknown,,unknown,,unknown,,,,,,,
406630,,unknown,,unknown,,unknown,,,,,,,
406730,,unknown,,unknown,,unknown,,,,,,,
2501920,2016Q2,exact,2015Q4,backcast_award_minus_2q,2015Q3,from_applied_minus_1q,2016Q3,2017Q1,2017Q1,1.0,2.0,0.0,3.0
406780,,unknown,,unknown,,unknown,,,,,,,
406810,,unknown,,unknown,,unknown,,,,,,,
406850,,unknown,,unknown,,unknown,,,,,,,
4101230,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
406900,,unknown,,unknown,,unknown,,,,,,,
406930,,unknown,,unknown,,unknown,,,,,,,
406960,,unknown,,unknown,,unknown,,,,,,,
407020,,unknown,,unknown,,unknown,,,,,,,
602610,2017Q2,exact,2016Q4,backcast_award_minus_2q,2016Q3,from_applied_minus_1q,2017Q3,2019Q4,2020Q1,1.0,9.0,1.0,11.0
407130,,unknown,,unknown,,unknown,,,,,,,
407170,,unknown,,unknown,,unknown,,,,,,,
407200,,unknown,,unknown,,unknown,,,,,,,
407240,,unknown,,unknown,,unknown,,,,,,,
407300,,unknown,,unknown,,unknown,,,,,,,
407380,,unknown,,unknown,,unknown,,,,,,,
407430,,unknown,,unknown,,unknown,,,,,,,
407500,,unknown,,unknown,,unknown,,,,,,,
407520,,unknown,,unknown,,unknown,,,,,,,
407530,,unknown,,unknown,,unknown,,,,,,,
407570,,unknown,,unknown,,unknown,,,,,,,
407630,,unknown,,unknown,,unknown,,,,,,,
407680,,unknown,,unknown,,unknown,,,,,,,
407700,,unknown,,unknown,,unknown,,,,,,,
407750,,unknown,,unknown,,unknown,,,,,,,
407770,,unknown,,unknown,,unknown,,,,,,,
407820,,unknown,,unknown,,unknown,,,,,,,
407860,,unknown,,unknown,,unknown,,,,,,,
602630,2017Q2,exact,2016Q4,backcast_award_minus_2q,2016Q3,from_applied_minus_1q,2017Q3,2019Q4,2020Q1,1.0,9.0,1.0,11.0
407920,,unknown,,unknown,,unknown,,,,,,,
408020,,unknown,,unknown,,unknown,,,,,,,
408080,,unknown,,unknown,,unknown,,,,,,,
408130,,unknown,,unknown,,unknown,,,,,,,
408170,,unknown,,unknown,,unknown,,,,,,,
408230,,unknown,,unknown,,unknown,,,,,,,
408280,,unknown,,unknown,,unknown,,,,,,,
2602790,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
408340,,unknown,,unknown,,unknown,,,,,,,
408410,,unknown,,unknown,,unknown,,,,,,,
4500840,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
408460,,unknown,,unknown,,unknown,,,,,,,
408490,,unknown,,unknown,,unknown,,,,,,,
4500900,2022Q4,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
408550,,unknown,,unknown,,unknown,,,,,,,
408600,,unknown,,unknown,,unknown,,,,,,,
408640,,unknown,,unknown,,unknown,,,,,,,
408680,,unknown,,unknown,,unknown,,,,,,,
3002070,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
2501950,2021Q1,exact,2020Q3,backcast_award_minus_2q,2020Q2,from_applied_minus_1q,2021Q4,2022Q4,2023Q1,3.0,4.0,1.0,8.0
408850,,unknown,,unknown,,unknown,,,,,,,
408880,,unknown,,unknown,,unknown,,,,,,,
408910,,unknown,,unknown,,unknown,,,,,,,
409060,,unknown,,unknown,,unknown,,,,,,,
409090,,unknown,,unknown,,unknown,,,,,,,
409120,,unknown,,unknown,,unknown,,,,,,,
409160,,unknown,,unknown,,unknown,,,,,,,
409190,,unknown,,unknown,,unknown,,,,,,,
409250,,unknown,,unknown,,unknown,,,,,,,
409310,,unknown,,unknown,,unknown,,,,,,,
409360,,unknown,,unknown,,unknown,,,,,,,
409390,,unknown,,unknown,,unknown,,,,,,,
409430,,unknown,,unknown,,unknown,,,,,,,
409460,,unknown,,unknown,,unknown,,,,,,,
409510,,unknown,,unknown,,unknown,,,,,,,
409540,,unknown,,unknown,,unknown,,,,,,,
409570,,unknown,,unknown,,unknown,,,,,,,
409600,,unknown,,unknown,,unknown,,,,,,,
1903630,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2023Q4,2023Q4,,,0.0,4.0
409731,,unknown,,unknown,,unknown,,,,,,,
409733,,unknown,,unknown,,unknown,,,,,,,
409734,,unknown,,unknown,,unknown,,,,,,,
409735,,unknown,,unknown,,unknown,,,,,,,
409736,,unknown,,unknown,,unknown,,,,,,,
409737,,unknown,,unknown,,unknown,,,,,,,
409738,,unknown,,unknown,,unknown,,,,,,,
409739,,unknown,,unknown,,unknown,,,,,,,
409740,,unknown,,unknown,,unknown,,,,,,,
409741,,unknown,,unknown,,unknown,,,,,,,
409742,,unknown,,unknown,,unknown,,,,,,,
409743,,unknown,,unknown,,unknown,,,,,,,
500001,,unknown,,unknown,,unknown,,,,,,,
500002,,unknown,,unknown,,unknown,,,,,,,
500005,,unknown,,unknown,,unknown,,,,,,,
500006,,unknown,,unknown,,unknown,,,,,,,
500008,,unknown,,unknown,,unknown,,,,,,,
500009,,unknown,,unknown,,unknown,,,,,,,
500011,,unknown,,unknown,,unknown,,,,,,,
500012,,unknown,,unknown,,unknown,,,,,,,
500013,,unknown,,unknown,,unknown,,,,,,,
500014,,unknown,,unknown,,unknown,,,,,,,
500015,,unknown,,unknown,,unknown,,,,,,,
500016,,unknown,,unknown,,unknown,,,,,,,
500017,,unknown,,unknown,,unknown,,,,,,,
500018,,unknown,,unknown,,unknown,,,,,,,
2602820,2019Q3,exact,2019Q1,backcast_award_minus_2q,2018Q4,from_applied_minus_1q,2019Q4,2020Q4,2021Q1,1.0,4.0,1.0,6.0
500020,,unknown,,unknown,,unknown,,,,,,,
500021,,unknown,,unknown,,unknown,,,,,,,
500022,,unknown,,unknown,,unknown,,,,,,,
500023,,unknown,,unknown,,unknown,,,,,,,
500024,,unknown,,unknown,,unknown,,,,,,,
500025,,unknown,,unknown,,unknown,,,,,,,
500026,,unknown,,unknown,,unknown,,,,,,,
500027,,unknown,,unknown,,unknown,,,,,,,
500028,,unknown,,unknown,,unknown,,,,,,,
500029,,unknown,,unknown,,unknown,,,,,,,
500030,,unknown,,unknown,,unknown,,,,,,,
500031,,unknown,,unknown,,unknown,,,,,,,
500032,,unknown,,unknown,,unknown,,,,,,,
500033,,unknown,,unknown,,unknown,,,,,,,
500034,,unknown,,unknown,,unknown,,,,,,,
500035,,unknown,,unknown,,unknown,,,,,,,
500036,,unknown,,unknown,,unknown,,,,,,,
500037,,unknown,,unknown,,unknown,,,,,,,
500039,,unknown,,unknown,,unknown,,,,,,,
500040,,unknown,,unknown,,unknown,,,,,,,
500041,,unknown,,unknown,,unknown,,,,,,,
500042,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
2400060,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
500044,,unknown,,unknown,,unknown,,,,,,,
500045,,unknown,,unknown,,unknown,,,,,,,
500046,,unknown,,unknown,,unknown,,,,,,,
500047,,unknown,,unknown,,unknown,,,,,,,
500048,,unknown,,unknown,,unknown,,,,,,,
500049,,unknown,,unknown,,unknown,,,,,,,
500051,,unknown,,unknown,,unknown,,,,,,,
500052,,unknown,,unknown,,unknown,,,,,,,
500053,,unknown,,unknown,,unknown,,,,,,,
500054,,unknown,,unknown,,unknown,,,,,,,
500055,,unknown,,unknown,,unknown,,,,,,,
500056,,unknown,,unknown,,unknown,,,,,,,
500057,,unknown,,unknown,,unknown,,,,,,,
500058,,unknown,,unknown,,unknown,,,,,,,
500059,,unknown,,unknown,,unknown,,,,,,,
500060,,unknown,,unknown,,unknown,,,,,,,
500061,,unknown,,unknown,,unknown,,,,,,,
500062,,unknown,,unknown,,unknown,,,,,,,
500065,,unknown,,unknown,,unknown,,,,,,,
500066,,unknown,,unknown,,unknown,,,,,,,
500067,,unknown,,unknown,,unknown,,,,,,,
500068,,unknown,,unknown,,unknown,,,,,,,
500070,,unknown,,unknown,,unknown,,,,,,,
500071,,unknown,,unknown,,unknown,,,,,,,
500072,,unknown,,unknown,,unknown,,,,,,,
500073,,unknown,,unknown,,unknown,,,,,,,
500074,,unknown,,unknown,,unknown,,,,,,,
500075,,unknown,,unknown,,unknown,,,,,,,
500076,,unknown,,unknown,,unknown,,,,,,,
500078,,unknown,,unknown,,unknown,,,,,,,
500079,,unknown,,unknown,,unknown,,,,,,,
500080,,unknown,,unknown,,unknown,,,,,,,
500081,,unknown,,unknown,,unknown,,,,,,,
500082,,unknown,,unknown,,unknown,,,,,,,
500389,,unknown,,unknown,,unknown,,,,,,,
500390,,unknown,,unknown,,unknown,,,,,,,
500394,,unknown,,unknown,,unknown,,,,,,,
500398,,unknown,,unknown,,unknown,,,,,,,
500402,,unknown,,unknown,,unknown,,,,,,,
500405,,unknown,,unknown,,unknown,,,,,,,
500407,,unknown,,unknown,,unknown,,,,,,,
500408,,unknown,,unknown,,unknown,,,,,,,
500409,,unknown,,unknown,,unknown,,,,,,,
500411,,unknown,,unknown,,unknown,,,,,,,
500417,,unknown,,unknown,,unknown,,,,,,,
500418,,unknown,,unknown,,unknown,,,,,,,
500419,,unknown,,unknown,,unknown,,,,,,,
500420,,unknown,,unknown,,unknown,,,,,,,
500421,,unknown,,unknown,,unknown,,,,,,,
500423,,unknown,,unknown,,unknown,,,,,,,
