Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Los Angeles County - Arboretum,301 N Baldwin Ave,Located in parking lot directly across from Harvard Dr,Arcadia,CA,91007,,323-267-2023,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,34.142727,-118.051275,2019-12-12,21450,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Glendora - City Hall,114 S Vista Bonita Ave,Located across the street from City Hall,Glendora,CA,91741,,626-914-8200,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,34.13556,-117.864,2019-12-12,21498,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,DoubleTree Hotel - Los Angeles - Westside,6161 Centinela Ave,,Culver City,CA,90230,,310-649-1776,T,2019-12-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily; guest use only,,,,,,2,,,Non-Networked,,GPS,33.9826,-118.3966,2019-09-09,21524,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Helms Bakery Building,8800 Venice Blvd,,Los Angeles,CA,90034,,310-204-1865,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,200-9,34.029971,-118.385231,2019-03-07,21525,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$1 per hour for first two hours; $3 per hour thereafter,,,,,,,,,,,,,,,,,,,,
ELEC,Westfield MainPlace Mall,2800 N Main St,"Located in parking structure 5, near the food court, and near the 24 Hour Fitness",Santa Ana,CA,92705,,714-547-7800,E,,Public,6am-12am daily,,,,,,10,,,Non-Networked,,GPS,33.77699,-117.871,2019-11-08,21535,2019-12-30 17:17:06 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF SB EV2,1115 Anacapa St,"STATION 3
STATION 4",Santa Barbara,CA,93101,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.423495,-119.70228,2019-12-31,21557,2019-12-31 10:13:03 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $0.35 per kWh from 4:00 PM to 9:00 PM,,,,,,,,,,,,,,,,,,,,
ELEC,California State University - Channel Islands,1 University Dr,Located in lot A3,Camarillo,CA,93012,,805-437-8400,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-8,34.165493,-119.04505,2019-11-08,21559,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Brea Downtown Parking,101 S Brea Blvd,,Brea,CA,92821,,714-990-7650,E,,Public,Garage business hours; 4 hour parking limit,,,,,,4,,1 SP Inductive,Non-Networked,,200-8,33.919899,-117.898618,2019-09-09,21561,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Home Depot,2745 Teller Rd,In front of garden center,Newbury Park,CA,91320,,805-375-6680,E,,Public,24 hours daily,,,,,4,2,,,Non-Networked,,200-8,34.18997,-118.934393,2019-05-09,21565,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Lake Casitas Municipal Water District - Recreational Area,Casitas Pass Rd & Baldwin Rd,Baldwin Road/Casitas Pass Road,Oak View,CA,93022,,805-649-2233,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,Non-Networked,,GPS,34.418322,-119.3368,2019-02-06,21566,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,San Dimas Park & Ride,205 S San Dimas Ave,Bonita Ave and San Dimas Ave,San Dimas,CA,91773,,909-394-6271,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.105203,-117.807471,2019-11-08,21569,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - El Molino Lot,100 N El Molino Ave,,Pasadena,CA,91101,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-8,34.147697,-118.136897,2019-05-09,21594,2019-05-14 21:16:45 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Rosemead Service Center,2131 Walnut Grove Ave,,Rosemead,CA,91770,,,E,,Private,Employee use only,,,,,9,9,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.05334473,-118.0841599,2019-01-10,21597,2019-12-23 20:50:14 UTC,T,,,,,,,,J1772 NEMA520,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ventura County Government Center,800 S Victoria Ave,,Ventura,CA,93009,,888-758-4389,E,,Public,8am-5pm daily,,,,,,4,,,Non-Networked,,GPS,34.267352,-119.2124,2019-11-08,21606,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Ventura County Air Pollution Control District,669 County Square Dr,,Ventura,CA,93003,,805-645-1400,E,,Public,8am-5pm daily,,,,,,3,,,Non-Networked,,GPS,34.268756,-119.2154,2019-11-08,21607,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Pacific View Mall,3295 E Main St,,Ventura,CA,93003,,805-642-5530,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,34.268,-119.2492,2019-04-08,21608,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Scattergood Generating Facility,12700 Vista del Mar,,Playa del Rey,CA,90293,,,E,,Private - Government only,,,,,,,16,,,Non-Networked,,200-9,33.917593,-118.425334,2018-10-04,21609,2019-05-21 16:48:24 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles Department of Public Works - Baldwin Park Construction Permit Office,14747 E Ramona Blvd,,Baldwin Park,CA,91706,,,E,,Private - Government only,,,,,,,3,,,Non-Networked,,200-9,34.089085,-117.95463,2019-12-12,21612,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles Department of Public Works - Hollydale Construction Permit Office,11282 S Garfield Ave,,Downey,CA,90242,,,E,,Private - Government only,,,,,,,,,2 Conductive 240V,Non-Networked,,GPS,33.92364287667621,-118.1678308134918,2019-12-12,21615,2019-12-12 21:27:03 UTC,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles Department of Public Works - Imperial Maintenance Yard,5525 Imperial Hwy,,South Gate,CA,90280,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,200-8,33.930663,-118.175758,2019-12-12,21618,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis Extension,1441 Research Park Dr,,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily,,,,,1,3,,,Non-Networked,,200-9,38.539118,-121.732015,2019-11-08,21673,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,San Luis Obispo County Air Pollution Control District,3433 Roberto Ct,,San Luis Obispo,CA,93401,,805-781-5912,E,,Public,8am-5pm M-F; see front desk for code,,,,,1,1,,,Non-Networked,,GPS,35.25939,-120.64492,2019-05-09,21713,2019-05-14 21:16:45 UTC,LG,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Soquel & Front Garage,601 Front St,,Santa Cruz,CA,95061,,831-420-5184,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,36.973393,-122.024849,2019-08-08,21794,2019-08-08 15:38:00 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Wilmington District Yard,315 N Island Ave,,Wilmington,CA,90744,,,E,,Private - Government only,,,,,,,4,,3 SP Inductive,Non-Networked,,200-8,33.773005,-118.265821,2018-10-04,25171,2019-05-21 16:48:24 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Fair Oaks - Orangevale - Community Library,11601 Fair Oaks Blvd,,Fair Oaks,CA,95628,,916-264-2700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.66292,-121.2634,2019-09-09,25491,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Sacramento - City Hall Public Parking Garage,10th St & I St,"Lot I, Levels 2 and 8, Waterfall Building.",Sacramento,CA,95814,,916-264-5011,E,,Public,24 hours daily; pay lot,,,,,4,21,,2 SP Inductive,Non-Networked,,GPS,38.58098,-121.493,2018-09-10,25493,2019-10-17 02:22:35 UTC,LG,,,,,,,,J1772 NEMA1450,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sutter Galleria Mall - University of California - Davis Extension,2901 K St,Located on the 2nd floor,Sacramento,CA,95816,,916-327-7072,E,,Public,24 hours daily; pay lot; visitor and student use only,,,,,1,2,,,Non-Networked,,200-9,38.57277,-121.467902,2019-05-09,25494,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,North Highlands Library,4235 Antelope Rd,,Antelope,CA,95843,,916-264-2920,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.7042,-121.365,2019-09-09,25497,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Gateway Oaks Metro Center,2710 Gateway Oaks Dr,,Sacramento,CA,95833,,916-921-5005,E,,Private,Tenant use only,,,,,,1,,,Non-Networked,,200-8,38.615468,-121.517263,2019-11-08,25500,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis - Medical Center,4860 Y St,"Located in Parking Structure 2, at 49th St",Sacramento,CA,95817,,800-282-3284,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.552483,-121.4487,2015-01-06,25501,2019-11-01 21:01:25 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Belle Cooledge Library,5600 S Land Park Dr,,Sacramento,CA,95822,,916-264-2700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.524403,-121.5112,2019-09-09,25502,2019-12-23 14:58:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Mosquito Road Park and Ride,Mosquito Rd & Clay St,,Placerville,CA,95667,,530-642-5383,E,,Public,Lot business hours; overnight parking prohibited,,,,,,2,,,Non-Networked,,GPS,38.73323,-120.78962,2019-11-08,25507,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Vacaville - Cultural Center,1000 Ulatis Dr,,Vacaville,CA,95687,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.356027,-121.9628,2019-06-06,25511,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.36557,-121.967,2019-06-06,25514,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Vacaville - Regional Transport Center,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.35172,-121.987,2019-06-06,25515,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,200-9,38.356907,-122.001886,2019-06-06,25516,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2019-06-06,25517,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Private - Government only,,,,,,,3,,3 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2019-06-06,25518,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,,Citrus Heights,CA,95621,,916-725-2448,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.67995,-121.2989,2019-09-09,25519,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Pitt School Plaza,1440 Ary Ln,,Dixon,CA,95620,,707-449-5424,E,,Public,24 hours daily,,,,,1,,,1 SP Inductive  1 Tesla Conductive,Non-Networked,,200-9,38.457369,-121.842567,2019-06-06,25520,2019-06-06 17:52:59 UTC,LG,,,,,,,,NEMA520,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.72799,-120.828,2019-09-09,25522,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,El Dorado Transit Park & Ride,4640 Post St,,El Dorado Hills,CA,95762,,530-642-5383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.6476,-121.067,2019-09-09,25523,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Elk Grove Kia,8480 Laguna Grove Dr,,Elk Grove,CA,95758,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,GPS,38.40553,-121.391,2019-02-06,25525,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,At Douglas Blvd,Granite Bay,CA,95746,,916-791-1189,E,,Public,8am-10pm,,,,,,1,,,Non-Networked,,GPS,38.74453,-121.17,2019-02-06,25527,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.617933,-121.3339,2019-09-09,25610,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Burlington International Airport,1200 Airport Dr,1st Floor Parking Garage,South Burlington,VT,05403,,802-863-2874  802-865-7571,E,,Public,24 hours daily; pay lot,,,,,2,,,,Non-Networked,,GPS,44.469281,-73.154972,2019-12-12,27036,2019-12-12 21:27:03 UTC,LG,,,,,,,,NEMA520,US,,,,Public,,public,,,AIRPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.15485,-121.69,2019-05-09,27302,2019-05-14 21:16:45 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,38.25281,-122.044229,2019-11-08,27328,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2019-06-06,27329,2019-06-06 17:52:59 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Vallejo Ferry Terminal,495 Mare Island Way,,Vallejo,CA,94590,,707-449-5424,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive  1 Tesla Conductive,Non-Networked,,200-8,38.105062,-122.265895,2019-06-06,27335,2019-06-06 17:52:59 UTC,LG,,,,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2019-09-09,28007,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SAN JOSE,44 S 4th St,"4TH SAN FER 1; Garage level 2
4TH SAN FER 2; Garage level 2
4TH SAN FER 3; Garage level 2
4TH SAN FER 4; Garage Level 2
4TH SAN FER 5; Garage level 2
4TH SAN FER 6; Garage level 2",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.33695,-121.886159,2019-12-31,28844,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.2 per kWh, $1.25 per session from 9:30 PM to 8:30 AM",,,,,,,,,,,,,,,,,,,,
ELEC,City of Vacaville - Police Headquarters,660 Merchant St,,Vacaville,CA,95688,,,E,,Private - Government only,,,,,,,,,2 SP Inductive,Non-Networked,,200-8,38.35109,-121.993654,2019-06-06,29862,2019-06-06 17:52:59 UTC,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Sacramento Office,1201 K St,,Sacramento,CA,95831,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,38.578568,-121.491058,2019-01-10,32850,2019-12-16 17:44:46 UTC,T,,,,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Burlington International Airport,1200 Airport Dr,1st Floor Parking Garage,South Burlington,VT,05403,,802-863-2874  802-865-7571,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,44.469281,-73.154972,2019-12-12,32973,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Boylston,1141 W 2nd St,At Beaudry Ave,Los Angeles,CA,90026,,,E,,Private - Government only,Employee use only,,,,,,11,,,Non-Networked,,200-8,34.059047,-118.256812,2018-10-04,33177,2019-12-30 21:43:14 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Central District,1350 S Wall St,North of 15th St,Los Angeles,CA,90015,,,E,,Private - Government only,,,,,,,6,,,Non-Networked,,200-8,34.033898,-118.256673,2018-10-04,33178,2019-05-21 16:48:24 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Lincoln Heights District,3101 Artesian St,Between W Ave 26 and W Ave 33,Los Angeles,CA,90031,,,E,,Private - Government only,,,,,,,24,1,3 SP Inductive,Non-Networked,,200-8,34.081998,-118.21713,2018-10-04,33179,2019-05-21 16:48:24 UTC,LG,,,,,,,,CHADEMO J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Receiving Station C,900 E Lomita Blvd,East of Wilmington Ave,Wilmington,CA,90744,,,E,,Private - Government only,,,,,,,2,,2 SP Inductive,Non-Networked,,200-8,33.799476,-118.257977,2018-10-04,33180,2019-05-21 16:48:24 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Valley Center Admin Lot,14401 Saticoy St,At Van Nuys Blvd,Van Nuys,CA,91405,,,E,,Private - Government only,,,,,,,52,1,13 SP Inductive,Non-Networked,,200-8,34.208708,-118.444358,2018-10-04,33182,2019-05-21 16:48:24 UTC,LG,,,,,,,,CHADEMO J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Valley Generating Station,11801 Sheldon St,Between Glenoaks Blvd and San Fernando Rd,Sun Valley,CA,91352,,,E,,Private - Government only,,,,,,,7,,4 SP Inductive,Non-Networked,,200-8,34.241928,-118.390147,2018-10-04,33183,2019-05-21 16:48:24 UTC,LG,,,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Lacey - City Hall Parking,420 College St,"At 3rd Ave SE, next to police station",Lacey,WA,98503,,360-491-3214,E,,Public,24 hours daily,,,,,4,,,,Non-Networked,,200-9,47.044011,-122.822404,2019-07-09,33351,2019-07-09 17:26:18 UTC,LG,,,,,,,,NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Oregon Museum of Science and Industry (OMSI) - South Parking Lot,1945 SE Water Ave,Under solar canopy in east parking lot,Portland,OR,97214,,800-955-6674,E,,Public,24 hours daily,,,,,2,2,,,Non-Networked,,GPS,45.508396,-122.664667,2019-03-07,33378,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,39.15,-123.2091,2019-05-09,33544,2019-05-14 21:16:45 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
